High,High_x,HighMedium,HighMedium_x,Medium,Medium_x,MediumLow,MediumLow_x,Low,Low_x
91611,2012-04-27,89393,2012-07-31,76644,2012-10-03,37284,2012-04-17,77462,2012-06-27
91611,2012-05-31,29102,2012-03-29,93422,2012-08-16,93096,2013-01-03,15202,2012-09-06
90547,2012-07-26,21207,2012-04-24,22293,2012-07-30,16432,2012-03-30,44951,2012-03-30
61241,2012-10-22,78877,2012-04-26,79915,2012-06-21,76076,2012-05-11,34032,2012-03-02
90547,2012-08-31,48486,2012-09-26,83976,2012-10-31,28345,2012-03-28,63765,2012-01-19
61241,2012-09-25,53613,2012-04-27,89301,2013-01-31,13141,2012-08-20,49015,2012-07-30
61241,2012-11-26,27422,2012-11-30,77182,2013-01-29,27828,2012-06-29,27828,2012-02-29
90547,2012-03-28,88837,2013-02-28,79265,2012-06-28,14593,2012-11-08,86799,2012-09-25
61241,2012-08-31,28345,2012-05-14,76149,2012-08-23,52230,2012-09-20,40125,2012-06-26
79089,2012-07-17,79915,2012-11-28,79915,2012-04-18,48267,2012-10-18,89533,2012-07-26
78877,2012-05-17,89301,2012-03-30,63765,2012-04-20,49373,2012-04-30,15579,2012-06-28
91611,2012-06-08,47896,2012-06-04,53613,2012-04-27,91883,2013-02-21,27422,2012-05-31
91611,2012-03-30,53613,2012-06-22,48506,2013-02-08,24643,2012-04-05,88352,2012-08-31
90547,2012-09-06,76644,2012-03-08,77668,2012-11-14,69032,2012-05-30,13141,2012-06-13
18403,2012-07-17,76149,2012-07-27,13168,2012-02-14,75489,2012-07-25,82618,2012-01-31
82643,2012-07-24,81138,2012-07-30,13168,2012-02-14,86979,2012-05-24,21207,2012-05-15
61241,2012-07-27,89105,2012-03-28,34817,2012-04-27,81774,2012-03-28,60506,2012-05-10
88031,2012-10-23,88031,2012-08-13,76712,2012-09-27,64390,2012-08-29,27633,2012-03-30
61241,2012-11-26,89179,2012-07-31,48267,2012-05-31,89258,2012-07-23,15069,2012-04-30
76708,2012-07-30,41080,2012-07-11,88352,2012-09-13,91391,2012-06-06,85963,2012-11-13
76708,2012-07-30,15069,2012-05-16,10909,2012-09-17,75489,2012-06-25,89004,2012-10-24
79089,2012-06-27,40416,2012-05-30,88991,2012-07-26,86979,2012-03-14,52337,2012-03-29
89393,2012-06-14,79879,2012-06-14,61399,2012-05-22,86964,2012-09-11,42534,2012-08-03
91937,2012-05-30,58683,2012-04-18,88661,2012-06-28,34833,2012-03-29,43350,2012-07-17
90162,2012-04-27,91556,2012-11-16,81655,2013-02-19,25778,2012-11-29,34032,2012-07-31
90547,2012-06-26,82686,2012-10-31,75241,2012-06-25,85914,2012-08-24,34032,2012-07-31
89757,2012-12-26,85753,2012-10-31,76708,2012-03-30,81138,2012-05-11,90601,2012-06-15
79089,2012-05-15,77659,2012-08-01,90038,2012-05-29,75825,2012-07-02,13168,2012-08-17
90162,2012-05-16,75241,2012-07-10,89757,2012-07-31,11552,2012-06-21,52329,2012-06-25
90547,2012-04-05,78877,2012-05-17,89757,2012-11-30,86799,2013-01-14,75224,2012-11-19
89393,2012-05-31,78877,2012-05-17,87184,2012-10-31,88590,2012-05-09,92655,2012-08-06
78877,2012-05-17,53613,2012-10-24,75489,2012-08-28,88590,2012-05-09,57904,2013-02-13
89393,2012-04-30,81774,2012-03-28,86783,2012-08-13,18403,2013-02-28,79545,2012-06-29
27422,2012-09-06,83699,2012-04-05,48486,2012-08-30,86799,2012-03-14,89301,2012-07-30
82643,2012-07-24,75828,2012-01-19,87717,2012-04-27,79094,2012-06-14,76201,2012-07-17
91068,2012-08-31,81481,2012-12-11,89004,2012-06-29,85348,2012-08-30,38682,2012-04-05
61241,2012-10-22,75034,2012-03-28,93422,2012-08-16,85914,2012-05-21,11618,2012-05-07
81138,2012-10-25,75034,2012-03-28,93422,2012-08-16,79545,2012-06-29,60986,2012-04-11
81138,2012-11-23,27828,2012-03-22,47896,2012-05-21,89301,2012-04-13,27828,2012-06-29
76708,2012-08-03,64311,2012-03-23,77668,2012-11-14,77606,2012-11-30,52329,2012-06-25
88991,2012-03-28,91937,2012-04-27,89105,2012-08-28,10909,2012-08-20,87299,2012-06-05
88031,2012-09-12,88991,2012-09-06,41080,2012-06-22,64311,2012-09-28,85631,2012-10-19
85914,2012-11-21,86158,2012-07-31,18403,2012-05-16,81138,2013-02-28,83976,2012-01-23
18403,2012-11-19,82598,2012-05-25,84032,2012-12-17,52329,2012-04-05,87717,2012-09-25
82643,2012-07-24,59328,2012-11-29,75224,2012-11-19,77702,2012-07-31,83699,2012-05-31
91937,2012-06-26,92293,2012-12-07,88853,2012-05-31,88853,2012-06-25,85459,2012-07-31
81138,2012-11-23,86979,2012-05-24,89105,2012-06-27,60943,2012-02-14,77661,2012-12-11
44951,2012-03-30,82643,2012-04-25,18403,2012-06-19,66325,2012-05-17,87137,2013-01-02
27828,2012-08-29,88590,2012-05-09,67467,2012-04-24,89004,2012-04-27,27828,2012-05-23
67467,2012-09-27,11081,2012-05-31,67467,2012-04-24,87299,2012-05-16,19393,2012-08-17
90547,2012-05-31,89105,2012-07-16,92890,2012-10-31,85631,2012-08-24,19393,2012-08-17
27422,2012-08-31,93422,2012-03-28,25785,2012-07-27,76644,2012-08-31,59408,2012-04-30
18403,2013-01-23,82686,2012-12-06,79879,2012-10-31,48267,2012-09-28,59408,2012-07-20
91461,2012-11-02,89004,2012-03-28,15069,2012-06-21,24459,2012-05-15,59408,2012-07-20
43123,2012-03-28,79879,2012-07-17,83976,2012-10-31,15579,2012-07-17,87717,2012-08-07
89757,2012-11-30,78877,2013-01-02,86580,2012-05-04,23026,2012-09-12,87137,2012-11-30
67467,2012-09-27,77730,2012-07-30,65330,2012-05-15,79265,2012-07-17,39490,2013-02-28
91461,2012-11-02,81774,2012-12-06,62148,2012-03-14,91143,2012-06-04,78877,2012-11-30
91937,2012-04-27,79879,2012-07-17,75607,2012-07-18,68591,2012-06-15,24010,2012-11-23
81138,2012-10-25,79879,2012-07-17,71175,2012-07-27,90829,2013-02-26,87842,2012-06-18
86979,2012-07-17,11762,2012-07-11,21207,2013-02-28,90547,2012-02-29,86799,2012-03-14
81138,2012-04-25,88590,2012-05-09,70519,2012-07-23,48486,2012-10-04,77659,2012-07-31
82598,2012-05-25,77606,2013-01-08,27828,2012-10-31,45495,2012-04-03,38682,2012-11-20
85914,2012-11-21,60599,2013-02-14,34833,2012-04-18,63765,2012-03-29,23887,2012-12-26
82598,2012-05-25,43123,2012-10-31,87184,2012-11-12,79089,2012-08-03,27828,2012-08-29
27422,2012-07-27,86979,2012-07-17,79265,2012-05-02,92890,2012-10-31,91143,2012-04-30
89105,2012-03-28,83862,2012-06-27,87432,2012-08-20,92890,2012-10-31,43350,2012-07-17
88661,2012-07-31,85914,2012-05-21,85753,2012-10-31,86580,2012-04-27,92890,2012-07-26
81138,2012-09-17,66384,2012-11-30,45277,2012-02-22,86868,2012-05-30,82651,2012-06-28
90547,2012-07-26,70033,2012-08-14,75825,2012-07-02,81857,2012-04-25,92121,2013-01-29
90162,2012-06-27,87657,2012-10-18,89641,2012-11-30,76619,2012-04-30,89014,2012-05-29
86964,2012-07-17,87657,2012-10-18,79915,2012-10-26,76619,2012-04-30,83862,2012-06-27
61241,2012-07-27,81481,2012-11-09,10147,2012-06-28,27422,2013-02-28,57665,2012-06-29
45277,2012-08-09,86158,2012-05-07,76644,2012-05-31,11618,2012-07-02,88853,2012-06-25
40416,2012-07-30,13168,2012-07-26,11762,2012-05-21,52329,2012-03-30,91937,2012-06-26
88661,2012-07-31,75607,2012-06-28,25785,2012-06-29,60986,2012-08-15,91937,2012-06-26
14593,2013-01-25,86158,2012-05-07,64311,2012-03-23,34032,2012-04-18,50017,2012-03-29
88031,2012-10-23,88991,2012-03-28,81857,2012-03-27,87184,2012-12-06,24643,2012-05-16
13168,2012-09-28,90547,2012-05-31,85914,2012-07-26,92890,2012-08-21,90808,2012-10-25
77730,2012-08-06,86964,2012-10-26,75577,2012-03-05,90162,2012-07-20,75034,2012-10-05
67467,2012-08-24,27422,2012-07-27,71175,2012-06-29,23026,2013-01-23,79879,2012-10-31
82618,2012-05-24,21207,2012-12-19,18403,2012-07-17,87070,2012-07-23,77462,2012-07-03
18403,2012-06-19,75100,2012-06-27,18403,2012-07-17,77605,2012-04-18,90162,2012-03-30
91461,2012-10-31,11081,2012-08-31,76644,2012-09-28,40125,2012-04-23,28345,2012-06-21
16432,2012-03-30,48267,2012-10-18,27633,2012-04-30,77702,2012-07-31,79545,2012-10-17
83421,2012-08-06,75100,2012-06-27,43123,2012-09-04,91937,2012-01-24,70308,2012-07-27
75828,2012-03-30,67467,2012-04-24,93422,2012-04-11,43123,2012-01-31,37284,2012-04-17
91611,2012-02-29,75828,2012-06-29,25785,2012-04-30,70033,2012-09-27,87184,2012-10-31
91461,2012-10-31,24459,2012-11-29,83111,2012-10-31,25785,2012-05-15,90386,2012-04-17
91068,2012-09-04,43123,2012-08-31,83862,2012-01-26,52337,2012-07-26,82196,2012-03-28
89393,2012-04-30,89757,2012-08-09,83862,2012-01-26,52337,2012-07-26,85914,2013-01-09
29102,2012-04-17,24459,2012-12-27,79089,2012-08-03,79915,2013-02-28,81774,2012-02-29
18403,2012-07-17,29102,2012-04-17,75224,2012-06-14,86799,2012-05-31,27828,2012-11-20
45277,2012-07-26,89301,2012-08-03,88031,2012-09-12,84032,2012-11-30,27828,2012-11-20
76644,2012-07-26,81774,2012-12-06,90215,2012-07-31,15202,2013-02-25,89393,2012-09-25
27828,2012-11-20,83976,2012-02-02,21776,2012-11-23,90386,2012-10-31,79265,2012-07-17
85753,2012-11-30,79094,2012-09-28,43123,2012-12-03,90071,2012-04-16,76282,2012-04-25
13168,2012-08-17,76708,2012-04-25,43123,2012-06-18,87137,2012-12-31,92293,2012-11-28
83421,2012-07-25,27422,2012-04-27,50017,2012-03-29,92293,2012-12-07,89105,2012-02-16
27828,2012-10-31,59328,2012-10-19,13141,2013-02-28,79103,2012-06-28,75577,2012-07-17
14593,2013-02-28,27633,2012-06-27,91937,2012-03-30,50017,2012-04-11,81857,2012-04-25
85753,2012-11-30,75577,2012-10-24,57904,2012-04-20,91883,2013-01-31,61241,2012-06-28
83976,2012-06-25,61241,2012-06-28,90071,2012-04-16,81857,2012-06-25,11081,2012-11-20
27828,2012-11-20,21776,2012-11-23,11762,2012-07-11,81857,2012-06-25,91556,2012-10-22
11081,2012-07-30,76644,2013-02-28,86580,2012-05-04,83111,2012-11-02,45277,2012-01-30
79915,2012-11-28,37284,2012-05-08,51369,2012-10-10,34833,2012-10-31,48725,2012-04-03
48267,2012-07-17,27422,2012-06-25,70519,2012-05-30,41355,2012-07-11,88845,2012-07-26
88031,2012-08-13,59408,2012-05-21,78877,2012-02-01,29102,2012-09-27,56573,2012-07-17
89105,2012-05-31,68857,2013-01-31,18403,2012-04-23,63765,2012-04-20,19502,2012-06-20
18403,2012-11-19,89641,2012-11-30,68591,2012-11-21,45495,2012-03-28,75154,2013-02-25
89393,2012-09-25,86964,2012-10-26,76708,2012-06-18,78987,2012-11-26,79089,2012-07-17
86979,2012-06-27,86964,2012-10-26,23819,2012-03-28,87184,2012-09-25,90110,2012-11-26
88991,2012-07-26,17478,2013-02-08,85459,2012-04-27,91391,2012-05-30,15069,2012-03-30
76644,2012-06-18,11762,2012-06-27,81655,2013-01-03,71563,2012-12-04,34032,2012-07-31
18403,2012-12-03,76082,2012-01-20,81138,2012-02-29,82686,2012-07-30,76082,2012-03-29
76082,2012-03-29,25419,2012-06-22,78877,2012-01-19,43123,2012-05-31,76282,2012-11-29
53613,2012-05-24,88031,2012-10-23,77274,2012-04-11,83976,2012-08-07,82196,2012-03-28
91068,2012-07-30,88031,2012-10-23,82642,2012-07-17,91461,2012-03-05,88991,2012-06-26
85926,2012-08-20,11552,2012-06-21,89393,2012-07-31,89533,2012-05-25,59010,2013-02-14
75034,2012-03-28,90547,2012-01-19,78877,2012-11-30,10147,2012-10-26,24643,2012-03-28
79094,2012-10-18,68857,2012-11-29,91937,2012-12-24,88991,2013-01-14,60506,2012-06-27
38682,2012-03-30,83976,2012-08-07,91143,2012-05-02,83111,2012-10-31,87184,2012-07-17
79915,2012-03-29,75489,2012-08-28,88661,2012-07-31,11976,2012-08-01,40125,2012-07-19
82618,2012-05-24,75828,2012-04-19,88661,2012-07-31,93096,2012-12-11,58683,2012-04-18
82643,2012-05-31,59328,2012-09-24,76082,2012-03-29,41080,2012-10-11,13141,2012-08-20
11081,2012-05-31,89757,2012-04-24,76082,2012-03-29,89301,2012-08-03,89508,2012-06-29
79094,2012-10-18,89757,2012-04-24,84032,2012-05-16,51369,2012-07-17,89508,2012-06-29
90162,2012-04-27,83699,2012-07-18,89179,2012-07-31,22293,2012-08-06,86314,2012-02-13
45277,2012-08-09,88661,2012-06-28,89179,2012-07-31,15202,2012-05-23,87842,2012-07-20
23887,2012-03-28,21207,2012-03-30,81481,2012-09-12,89004,2012-05-31,77178,2012-06-29
89757,2012-04-24,44951,2012-01-20,77274,2012-02-21,75828,2012-06-29,85459,2012-04-27
89105,2012-03-28,42534,2012-07-30,81055,2013-01-29,88991,2012-01-31,57904,2012-03-30
69032,2012-05-30,62148,2012-03-14,68591,2012-11-21,87137,2012-05-31,91391,2012-12-07
90162,2012-08-07,89508,2012-06-29,68591,2012-11-21,84381,2012-07-17,76644,2012-06-18
81774,2012-03-28,79094,2012-05-14,38682,2012-10-24,85963,2012-07-17,77605,2012-04-18
90547,2012-06-26,82686,2012-09-26,75241,2012-06-25,75607,2012-05-30,91391,2012-11-26
85926,2012-08-20,85914,2012-10-26,88991,2013-02-28,23819,2012-03-28,92655,2012-07-31
85926,2012-08-20,64311,2012-11-23,87267,2012-05-22,23819,2012-03-28,84032,2012-06-25
90162,2012-08-07,77659,2012-06-29,41080,2012-10-11,10225,2012-09-20,13141,2012-06-13
83976,2012-06-25,38682,2012-01-30,16432,2012-07-20,47896,2012-05-21,11081,2012-04-18
86964,2012-06-28,76708,2012-05-31,16432,2012-07-20,86964,2012-05-31,45495,2012-11-28
75828,2012-07-31,27422,2012-12-03,52337,2012-03-29,86979,2012-10-05,63830,2012-03-29
27828,2012-07-30,10147,2012-07-17,76149,2012-07-27,52230,2012-03-02,82651,2012-08-17
91611,2012-04-27,77730,2012-07-30,27983,2012-09-25,46886,2012-10-11,42534,2012-03-28
16432,2012-04-17,87657,2012-10-18,83976,2012-08-07,11618,2012-06-27,88845,2012-04-27
21207,2012-05-15,11618,2012-06-27,82196,2012-07-13,43123,2012-10-31,89301,2012-06-25
83862,2012-07-26,66384,2012-07-02,23887,2012-05-08,53225,2012-05-14,85914,2012-04-20
82618,2012-04-20,23887,2013-02-20,23887,2012-05-08,84381,2012-06-28,65330,2012-08-31
11081,2012-06-19,69796,2013-01-31,53866,2013-01-03,85926,2012-06-27,64995,2012-03-12
86799,2012-03-14,91068,2012-10-22,82618,2012-02-07,11081,2012-08-31,24459,2012-07-27
76644,2012-03-08,79879,2012-10-31,87137,2012-07-13,91556,2012-12-26,42534,2012-07-30
82598,2012-07-17,79879,2012-10-31,90162,2012-08-07,34032,2012-02-24,52230,2012-10-12
89301,2012-07-30,27422,2012-11-30,90162,2012-08-07,14593,2012-12-20,70578,2012-09-19
67467,2012-08-24,13141,2013-01-16,75154,2012-02-28,90319,2012-01-25,83143,2012-03-28
24459,2012-12-27,77668,2013-01-31,93422,2012-01-20,90319,2012-01-25,19350,2012-04-10
11081,2012-09-28,70519,2012-06-29,77462,2012-07-03,65330,2012-05-15,34833,2012-12-03
81138,2012-05-11,77605,2012-07-26,82598,2012-11-13,90215,2012-06-14,89004,2012-06-29
77730,2012-08-06,51369,2012-07-17,79879,2012-04-30,60628,2012-09-21,69032,2012-04-27
29102,2012-03-29,81055,2013-02-28,79545,2012-07-24,76712,2012-10-25,89757,2012-01-06
79879,2012-07-17,77668,2012-11-14,77606,2012-11-30,86868,2012-07-19,89757,2012-01-06
48267,2012-06-28,91937,2012-06-26,91391,2012-12-07,62148,2012-10-02,89301,2012-05-17
23887,2012-05-08,86964,2012-10-26,75577,2012-04-24,24459,2012-09-04,44601,2012-03-22
81138,2012-07-30,81774,2012-12-06,86783,2012-08-13,27983,2012-07-25,69032,2012-03-14
88991,2012-04-11,79879,2012-05-25,50017,2012-01-20,75646,2012-07-31,85792,2012-03-30
27633,2012-06-27,13141,2012-01-20,88845,2012-06-29,89004,2012-10-24,90162,2012-07-20
91611,2012-03-30,13141,2012-01-20,76076,2012-05-11,25778,2012-12-12,72726,2012-09-26
11081,2012-10-04,76076,2012-05-11,52337,2012-03-29,92890,2012-08-21,88031,2013-02-12
83421,2012-08-06,79265,2012-04-30,77605,2012-07-26,10107,2012-11-30,75577,2012-05-07
91068,2012-07-30,75241,2012-07-10,92890,2012-10-31,85631,2012-08-24,27983,2012-10-31
82686,2012-11-30,82643,2012-06-14,93422,2012-03-28,93422,2012-08-16,37161,2012-03-30
89533,2012-07-26,40416,2012-06-27,41080,2012-05-31,79879,2012-04-30,89641,2012-10-18
53866,2013-02-19,89393,2012-08-03,57665,2012-06-29,89393,2012-09-25,15579,2012-07-17
82618,2012-04-20,83976,2012-05-31,86783,2012-08-13,89393,2012-09-25,22293,2012-07-30
81138,2012-03-28,88991,2012-07-26,79881,2012-01-11,76282,2012-12-21,59328,2012-08-30
85914,2013-01-09,52329,2012-05-31,79881,2012-01-11,91391,2012-11-26,82598,2012-04-30
91611,2012-06-08,48267,2012-07-17,82598,2012-10-31,64311,2012-09-28,75828,2012-10-01
77702,2012-08-06,87657,2012-10-18,43123,2012-11-30,21207,2012-11-29,45495,2012-10-31
91068,2012-10-22,34833,2012-05-16,86964,2012-05-31,51369,2012-09-24,84032,2012-12-17
81774,2013-02-28,23887,2012-01-30,25785,2012-07-27,75607,2012-07-18,29102,2012-10-03
69796,2013-02-05,86964,2012-08-03,86580,2012-10-22,79545,2012-07-24,66384,2012-05-31
45277,2012-07-26,57665,2012-06-29,34817,2012-05-16,70332,2012-04-20,89014,2012-07-17
69032,2012-05-30,57665,2012-06-29,58683,2012-03-27,69796,2012-06-20,91937,2012-10-31
83111,2013-02-19,61399,2012-05-22,27983,2012-07-25,20626,2012-09-27,70332,2012-06-21
21207,2013-01-28,90547,2012-08-31,40416,2012-08-03,79915,2012-06-21,75646,2012-07-31
75828,2012-07-31,64311,2012-10-24,29102,2012-01-19,27983,2012-05-24,85348,2012-06-29
81481,2012-10-22,77702,2012-08-06,24459,2012-11-29,38682,2012-03-30,79915,2012-10-26
92293,2012-11-28,81481,2012-10-22,40125,2012-07-19,52337,2012-05-23,81857,2012-06-25
81138,2012-08-29,75577,2012-10-24,41080,2012-07-11,75825,2012-06-28,86979,2012-07-17
91937,2012-03-30,21776,2013-01-10,61241,2012-09-25,88352,2012-07-31,86979,2012-07-17
86158,2012-05-07,23887,2012-05-08,86580,2012-10-22,79265,2012-03-30,25953,2012-07-17
27633,2012-07-11,38682,2012-05-17,90601,2012-05-24,88845,2012-07-26,25953,2012-04-19
91611,2012-05-31,90071,2012-03-30,13141,2012-04-18,11762,2012-06-27,90199,2012-07-31
85914,2012-11-21,53613,2012-10-24,25419,2012-04-30,25099,2012-09-28,61815,2012-04-11
42534,2012-08-03,83421,2013-02-26,37284,2012-05-08,92121,2013-02-26,24459,2012-07-27
27422,2012-12-03,81655,2012-12-26,27422,2012-02-29,59010,2012-12-26,87432,2012-04-24
83699,2012-03-30,86868,2012-06-26,90162,2012-03-30,21207,2012-03-30,85926,2012-04-11
75489,2012-08-28,91391,2012-05-30,75825,2012-06-28,88352,2012-07-31,90199,2012-04-05
91068,2012-10-22,16432,2012-04-17,79915,2012-06-21,89014,2012-06-26,37284,2012-11-02
91068,2012-10-22,88661,2013-02-22,79915,2012-06-21,58683,2012-02-24,88352,2012-12-20
78877,2012-04-26,86580,2012-04-27,52230,2012-08-31,82686,2012-07-30,40125,2012-06-26
89757,2012-12-26,36397,2012-06-12,28345,2012-04-11,53065,2012-07-30,22103,2012-07-03
90215,2012-07-31,70332,2012-05-31,79411,2013-02-26,85963,2012-07-17,76712,2012-11-13
69032,2012-07-20,76644,2012-02-29,67467,2012-04-24,82196,2012-05-30,91461,2012-03-05
27828,2012-09-25,87842,2012-05-31,87137,2012-06-26,11552,2012-06-21,89004,2012-12-17
43123,2012-04-05,39490,2012-05-15,82775,2012-07-30,11552,2012-06-21,45495,2012-03-28
82598,2012-11-13,86783,2012-10-19,87267,2012-05-22,81857,2012-06-25,16432,2012-07-20
76076,2012-07-27,81774,2012-05-15,79103,2012-08-10,62148,2012-11-21,83976,2012-05-31
76149,2012-08-23,91556,2012-12-26,28345,2012-03-28,27887,2012-06-15,21371,2012-09-13
85926,2012-08-20,83862,2012-07-26,23819,2012-03-28,46886,2012-10-11,62148,2012-09-28
68591,2012-11-21,75489,2012-10-16,51369,2012-10-10,60442,2012-11-29,85348,2013-01-29
18403,2012-05-16,22293,2012-08-06,76644,2012-05-31,85926,2012-06-27,75100,2012-05-31
82598,2012-10-31,89179,2012-07-31,77659,2012-11-02,41080,2012-09-27,75577,2012-09-28
85914,2012-09-25,25419,2012-05-03,64282,2013-02-25,23026,2012-09-12,91611,2012-10-05
14593,2012-12-20,86799,2012-01-20,10225,2012-10-19,13141,2012-08-20,91611,2012-10-05
13168,2012-10-19,85914,2012-07-26,27422,2012-08-31,13141,2012-08-20,90038,2012-07-20
69032,2012-04-27,47896,2012-06-04,79094,2012-09-28,82196,2012-08-29,43123,2012-02-28
66384,2012-06-28,27422,2012-03-07,89258,2012-05-29,19393,2012-08-17,77182,2012-02-10
27633,2012-07-11,83435,2012-03-13,24010,2013-01-17,90386,2012-04-17,89303,2012-09-14
61399,2012-07-31,89105,2012-09-06,53613,2012-09-27,29102,2012-10-03,87267,2012-07-26
43123,2012-07-30,82686,2012-10-31,76282,2012-03-30,85913,2012-08-15,42534,2012-06-28
75034,2012-03-28,66384,2012-10-24,79103,2012-06-28,43123,2012-06-18,77281,2013-02-26
88991,2012-05-24,21776,2012-11-23,81655,2012-12-26,34833,2012-11-30,91547,2012-05-23
27422,2012-09-06,91391,2012-06-06,59010,2012-12-26,87717,2012-04-27,,
90547,2012-03-28,84381,2012-07-17,77606,2012-12-28,87717,2012-04-27,,
27828,2012-04-05,83111,2012-11-02,89258,2012-06-26,65330,2012-09-27,,
